taxonomy,raw_code,raw_desc,desc_key,n,clean_code,clean_desc,code_valid,is_placeholder,mapping_reason
division,45,VENTA Y REPARACIÓN DE VEHÍCULOS DE MOTOR Y MOTOCICLETAS,VENTA Y REPARACION DE VEHICULOS DE MOTOR Y MOTOCICLETAS,154240,45,VENTA Y REPARACION DE VEHICULOS DE MOTOR Y MOTOCICLETAS,True,False,exact_valid
division,43,ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA Y ACABADO DE EDIFICIOS,ACTIVIDADES DE CONSTRUCCION ESPECIALIZADA Y ACABADO DE EDIFICIOS,97142,43,ACTIVIDADES DE CONSTRUCCION ESPECIALIZADA Y ACABADO DE EDIFICIOS,True,False,exact_valid
division,84,ADMINISTRACIÓN PÚBLICA Y DEFENSA; SEGURIDAD SOCIAL OBLIGATORIA,ADMINISTRACION PUBLICA Y DEFENSA SEGURIDAD SOCIAL OBLIGATORIA,30011,84,ADMINISTRACION PUBLICA Y DEFENSA; SEGURIDAD SOCIAL OBLIGATORIA,True,False,exact_valid
division,90,"ACTIVIDADES DE CREACIÓN, ARTÍSTICAS Y ESPECTÁCULOS",ACTIVIDADES DE CREACION ARTISTICAS Y ESPECTACULOS,14956,90,"ACTIVIDADES DE CREACION, ARTISTICAS Y ESPECTACULOS",True,False,exact_valid
division,69,ACTIVIDADES JURÍDICAS Y DE CONTABILIDAD,ACTIVIDADES JURIDICAS Y DE CONTABILIDAD,94128,69,ACTIVIDADES JURÍDICAS Y DE CONTABILIDAD,True,False,exact_valid
division,71,SERVICIOS TÉCNICOS DE ARQUITECTURA E INGENIERÍA; ENSAYOS Y ANÁLISIS TÉCNICOS,SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA ENSAYOS Y ANALISIS TECNICOS,35022,71,SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA; ENSAYOS Y ANALISIS TECNICOS,True,False,exact_valid
division,31,FABRICACIÓN DE MUEBLES,FABRICACION DE MUEBLES,13055,31,FABRICACION DE MUEBLES,True,False,exact_valid
division,59,"ACTIVIDADES CINEMATOGRÁFICAS, DE VÍDEO Y DE PROGRAMAS DE TELEVISIÓN, GRABACIÓN DE SONIDO Y EDICIÓN MUSICAL",ACTIVIDADES CINEMATOGRAFICAS DE VIDEO Y DE PROGRAMAS DE TELEVISION GRABACION DE SONIDO Y EDICION MUSICAL,16568,59,"ACTIVIDADES CINEMATOGRAFICAS, DE VIDEO Y DE PROGRAMAS DE TELEVISION, GRABACION DE SONIDO Y EDICION MUSICAL",True,False,exact_valid
division,35,"SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE ACONDICIONADO",SUMINISTRO DE ENERGIA ELECTRICA GAS VAPOR Y AIRE ACONDICIONADO,20157,35,"SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE ACONDICIONADO",True,False,exact_valid
division,25,"FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUINARIA Y EQUIPO",FABRICACION DE PRODUCTOS METALICOS EXCEPTO MAQUINARIA Y EQUIPO,19535,25,"FABRICACION DE PRODUCTOS METALICOS, EXCEPTO MAQUINARIA Y EQUIPO",True,False,exact_valid
division,20,INDUSTRIA QUÍMICA,INDUSTRIA QUIMICA,1769,20,INDUSTRIA QUIMICA,True,False,exact_valid
division,33,REPARACIÓN E INSTALACIÓN DE MAQUINARIA Y EQUIPO,REPARACION E INSTALACION DE MAQUINARIA Y EQUIPO,8743,33,REPARACION E INSTALACION DE MAQUINARIA Y EQUIPO,True,False,exact_valid
division,81,SERVICIOS A EDIFICIOS Y ACTIVIDADES DE JARDINERÍA,SERVICIOS A EDIFICIOS Y ACTIVIDADES DE JARDINERIA,19314,81,SERVICIOS A EDIFICIOS Y ACTIVIDADES DE JARDINERIA,True,False,exact_valid
division,70,ACTIVIDADES DE LAS SEDES CENTRALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN EMPRESARIAL,ACTIVIDADES DE LAS SEDES CENTRALES ACTIVIDADES DE CONSULTORIA DE GESTION EMPRESARIAL,30372,70,ACTIVIDADES DE LAS SEDES CENTRALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN EMPRESARIAL,True,False,exact_valid
division,62,"PROGRAMACIÓN, CONSULTORÍA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMÁTICA",PROGRAMACION CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA,21663,62,"PROGRAMACIÓN, CONSULTORÍA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMÁTICA",True,False,exact_valid
division,63,SERVICIOS DE INFORMACIÓN,SERVICIOS DE INFORMACION,8822,63,SERVICIOS DE INFORMACIÓN,True,False,exact_valid
division,23,FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICOS,FABRICACION DE OTROS PRODUCTOS MINERALES NO METALICOS,3904,23,FABRICACION DE OTROS PRODUCTOS MINERALES NO METALICOS,True,False,exact_valid
division,29,"FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES Y SEMIRREMOLQUES",FABRICACION DE VEHICULOS DE MOTOR REMOLQUES Y SEMIRREMOLQUES,560,29,"FABRICACION DE VEHICULOS DE MOTOR, REMOLQUES Y SEMIRREMOLQUES",True,False,exact_valid
division,27,FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO,FABRICACION DE MATERIAL Y EQUIPO ELECTRICO,2746,27,FABRICACION DE MATERIAL Y EQUIPO ELECTRICO,True,False,exact_valid
division,22,FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICOS,FABRICACION DE PRODUCTOS DE CAUCHO Y PLASTICOS,1612,22,FABRICACION DE PRODUCTOS DE CAUCHO Y PLASTICOS,True,False,exact_valid
division,16,"INDUSTRIA DE LA MADERA Y DEL CORCHO, EXCEPTO MUEBLES; CESTERÍA Y ESPARTERÍA",INDUSTRIA DE LA MADERA Y DEL CORCHO EXCEPTO MUEBLES CESTERIA Y ESPARTERIA,4722,16,"INDUSTRIA DE LA MADERA Y DEL CORCHO, EXCEPTO MUEBLES; CESTERIA Y ESPARTERIA",True,False,exact_valid
division,58,EDICIÓN (INCLUYE PROGRAMAS INFORMÁTICOS),EDICION INCLUYE PROGRAMAS INFORMATICOS,8542,58,EDICION (INCLUYE PROGRAMAS INFORMATICOS),True,False,exact_valid
division,26,"FABRICACIÓN DE PRODUCTOS INFORMÁTICOS, ELECTRÓNICOS Y ÓPTICOS",FABRICACION DE PRODUCTOS INFORMATICOS ELECTRONICOS Y OPTICOS,3221,26,"FABRICACION DE PRODUCTOS INFORMATICOS, ELECTRONICOS Y 0PTICOS",True,False,exact_valid
division,30,FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE,FABRICACION DE OTRO MATERIAL DE TRANSPORTE,448,30,FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE,True,False,exact_valid
division,51,TRANSPORTE AÉREO,TRANSPORTE AEREO,1195,51,TRANSPORTE AEREO,True,False,exact_valid
division,38,"RECOGIDA, TRATAMIENTO Y ELIMINACIÓN DE RESIDUOS; VALORIZACIÓN",RECOGIDA TRATAMIENTO Y ELIMINACION DE RESIDUOS VALORIZACION,1840,38,"RECOGIDA, TRATAMIENTO Y ELIMINACION DE RESIDUOS; VALORIZACION",True,False,exact_valid
division,60,ACTIVIDADES DE PROGRAMACIÓN Y EMISIÓN DE RADIO Y TELEVISIÓN,ACTIVIDADES DE PROGRAMACION Y EMISION DE RADIO Y TELEVISION,1785,60,ACTIVIDADES DE PROGRAMACION Y EMISION DE RADIO Y TELEVISION,True,False,exact_valid
division,72,INVESTIGACIÓN Y DESARROLLO,INVESTIGACION Y DESARROLLO,4947,72,INVESTIGACIÓN Y DESARROLLO,True,False,exact_valid
division,36,"CAPTACIÓN, DEPURACIÓN Y DISTRIBUCIÓN DE AGUA",CAPTACION DEPURACION Y DISTRIBUCION DE AGUA,809,36,"CAPTACION, DEPURACION Y DISTRIBUCION DE AGUA",True,False,exact_valid
division,01,"AGRICULTURA, GANADERÍA, CAZA Y SERVICIOS RELACIONADOS CON LAS MISMAS",AGRICULTURA GANADERIA CAZA Y SERVICIOS RELACIONADOS CON LAS MISMAS,799,1,"AGRICULTURA, GANADERIA, CAZA Y SERVICIOS RELACIONADOS CON LAS MISMAS",True,False,numeric_normalized
division,02,SILVICULTURA Y EXPLOTACIÓN FORESTAL,SILVICULTURA Y EXPLOTACION FORESTAL,75,2,SILVICULTURA Y EXPLOTACION FORESTAL,True,False,numeric_normalized
division,06,EXTRACCIÓN DE CRUDO DE PETRÓLEO Y GAS NATURAL,EXTRACCION DE CRUDO DE PETROLEO Y GAS NATURAL,82,6,EXTRACCION DE CRUDO DE PETROLEO Y GAS NATURAL,True,False,numeric_normalized
division,19,COQUERÍAS Y REFINO DE PETRÓLEO,COQUERIAS Y REFINO DE PETROLEO,16,19,COQUERÍAS Y REFINO DE PETRÓLEO,True,False,exact_valid
division,50,TRANSPORTE MARÍTIMO Y POR VÍAS NAVEGABLES INTERIORES,TRANSPORTE MARITIMO Y POR VIAS NAVEGABLES INTERIORES,176,50,TRANSPORTE MARÍTIMO Y POR VÍAS NAVEGABLES INTERIORES,True,False,exact_valid
division,47.0,"COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS,41748,47,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",True,False,numeric_normalized
division,96.0,OTROS SERVICIOS PERSONALES,OTROS SERVICIOS PERSONALES,32605,96,OTROS SERVICIOS PERSONALES,True,False,numeric_normalized
division,86.0,ACTIVIDADES SANITARIAS,ACTIVIDADES SANITARIAS,11967,86,ACTIVIDADES SANITARIAS,True,False,numeric_normalized
division,68.0,ACTIVIDADES INMOBILIARIAS,ACTIVIDADES INMOBILIARIAS,3400,68,ACTIVIDADES INMOBILIARIAS,True,False,numeric_normalized
division,85.0,EDUCACIÓN,EDUCACION,4378,85,EDUCACION,True,False,numeric_normalized
division,61.0,TELECOMUNICACIONES,TELECOMUNICACIONES,5573,61,TELECOMUNICACIONES,True,False,numeric_normalized
division,56.0,SERVICIOS DE COMIDAS Y BEBIDAS,SERVICIOS DE COMIDAS Y BEBIDAS,72944,56,SERVICIOS DE COMIDAS Y BEBIDAS,True,False,numeric_normalized
division,41.0,PROMOCIÓN Y CONSTRUCCIÓN DE EDIFICIOS,PROMOCION Y CONSTRUCCION DE EDIFICIOS,760,41,PROMOCION Y CONSTRUCCION DE EDIFICIOS,True,False,numeric_normalized
division,45.0,VENTA Y REPARACIÓN DE VEHÍCULOS DE MOTOR Y MOTOCICLETAS,VENTA Y REPARACION DE VEHICULOS DE MOTOR Y MOTOCICLETAS,3603,45,VENTA Y REPARACION DE VEHICULOS DE MOTOR Y MOTOCICLETAS,True,False,numeric_normalized
division,75.0,ACTIVIDADES VETERINARIAS,ACTIVIDADES VETERINARIAS,1483,75,ACTIVIDADES VETERINARIAS,True,False,numeric_normalized
division,88.0,ACTIVIDADES DE SERVICIOS SOCIALES SIN ALOJAMIENTO,ACTIVIDADES DE SERVICIOS SOCIALES SIN ALOJAMIENTO,2744,88,ACTIVIDADES DE SERVICIOS SOCIALES SIN ALOJAMIENTO,True,False,numeric_normalized
division,93.0,"ACTIVIDADES DEPORTIVAS, RECREATIVAS Y DE ENTRETENIMIENTO",ACTIVIDADES DEPORTIVAS RECREATIVAS Y DE ENTRETENIMIENTO,6314,93,"ACTIVIDADES DEPORTIVAS, RECREATIVAS Y DE ENTRETENIMIENTO",True,False,numeric_normalized
division,46.0,"COMERCIO AL POR MAYOR E INTERMEDIARIOS DEL COMERCIO, EXCEPTO DE VEHÍCULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MAYOR E INTERMEDIARIOS DEL COMERCIO EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS,2559,46,"COMERCIO AL POR MAYOR E INTERMEDIARIOS DEL COMERCIO, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",True,False,numeric_normalized
division,55.0,SERVICIOS DE ALOJAMIENTO,SERVICIOS DE ALOJAMIENTO,2248,55,SERVICIOS DE ALOJAMIENTO,True,False,numeric_normalized
division,87.0,ASISTENCIA EN ESTABLECIMIENTOS RESIDENCIALES,ASISTENCIA EN ESTABLECIMIENTOS RESIDENCIALES,1736,87,ASISTENCIA EN ESTABLECIMIENTOS RESIDENCIALES,True,False,numeric_normalized
division,66.0,ACTIVIDADES AUXILIARES A LOS SERVICIOS FINANCIEROS Y A LOS SEGUROS,ACTIVIDADES AUXILIARES A LOS SERVICIOS FINANCIEROS Y A LOS SEGUROS,1021,66,ACTIVIDADES AUXILIARES A LOS SERVICIOS FINANCIEROS Y A LOS SEGUROS,True,False,numeric_normalized
division,18.0,ARTES GRÁFICAS Y REPRODUCCIÓN DE SOPORTES GRABADOS,ARTES GRAFICAS Y REPRODUCCION DE SOPORTES GRABADOS,651,18,ARTES GRAFICAS Y REPRODUCCION DE SOPORTES GRABADOS,True,False,numeric_normalized
division,43.0,ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA Y ACABADO DE EDIFICIOS,ACTIVIDADES DE CONSTRUCCION ESPECIALIZADA Y ACABADO DE EDIFICIOS,2305,43,ACTIVIDADES DE CONSTRUCCION ESPECIALIZADA Y ACABADO DE EDIFICIOS,True,False,numeric_normalized
division,14.0,CONFECCIÓN DE PRENDAS DE VESTIR,CONFECCION DE PRENDAS DE VESTIR,281,14,CONFECCION DE PRENDAS DE VESTIR,True,False,numeric_normalized
division,52.0,ALMACENAMIENTO Y ACTIVIDADES ANEXAS AL TRANSPORTE,ALMACENAMIENTO Y ACTIVIDADES ANEXAS AL TRANSPORTE,6900,52,ALMACENAMIENTO Y ACTIVIDADES ANEXAS AL TRANSPORTE,True,False,numeric_normalized
division,95.0,"REPARACIÓN DE ORDENADORES, EFECTOS PERSONALES Y ARTÍCULOS DE USO DOMÉSTICO",REPARACION DE ORDENADORES EFECTOS PERSONALES Y ARTICULOS DE USO DOMESTICO,1835,95,"REPARACION DE ORDENADORES, EFECTOS PERSONALES Y ARTICULOS DE USO DOMESTICO",True,False,numeric_normalized
division,64.0,"SERVICIOS FINANCIEROS, EXCEPTO SEGUROS Y FONDOS DE PENSIONES",SERVICIOS FINANCIEROS EXCEPTO SEGUROS Y FONDOS DE PENSIONES,10562,64,"SERVICIOS FINANCIEROS, EXCEPTO SEGUROS Y FONDOS DE PENSIONES",True,False,numeric_normalized
division,32.0,OTRAS INDUSTRIAS MANUFACTURERAS,OTRAS INDUSTRIAS MANUFACTURERAS,1189,32,OTRAS INDUSTRIAS MANUFACTURERAS,True,False,numeric_normalized
division,36.0,"CAPTACIÓN, DEPURACIÓN Y DISTRIBUCIÓN DE AGUA",CAPTACION DEPURACION Y DISTRIBUCION DE AGUA,20,36,"CAPTACION, DEPURACION Y DISTRIBUCION DE AGUA",True,False,numeric_normalized
division,53.0,ACTIVIDADES POSTALES Y DE CORREOS,ACTIVIDADES POSTALES Y DE CORREOS,1624,53,ACTIVIDADES POSTALES Y DE CORREOS,True,False,numeric_normalized
division,10.0,INDUSTRIA DE LA ALIMENTACIÓN,INDUSTRIA DE LA ALIMENTACION,140,10,INDUSTRIA DE LA ALIMENTACION,True,False,numeric_normalized
division,65.0,"SEGUROS, REASEGUROS Y FONDOS DE PENSIONES, EXCEPTO SEGURIDAD SOCIAL OBLIGATORIA",SEGUROS REASEGUROS Y FONDOS DE PENSIONES EXCEPTO SEGURIDAD SOCIAL OBLIGATORIA,1308,65,"SEGUROS, REASEGUROS Y FONDOS DE PENSIONES, EXCEPTO SEGURIDAD SOCIAL OBLIGATORIA",True,False,numeric_normalized
division,49.0,TRANSPORTE TERRESTRE Y POR TUBERÍA,TRANSPORTE TERRESTRE Y POR TUBERIA,249,49,TRANSPORTE TERRESTRE Y POR TUBERIA,True,False,numeric_normalized
division,59.0,"ACTIVIDADES CINEMATOGRÁFICAS, DE VÍDEO Y DE PROGRAMAS DE TELEVISIÓN, GRABACIÓN DE SONIDO Y EDICIÓN MUSICAL",ACTIVIDADES CINEMATOGRAFICAS DE VIDEO Y DE PROGRAMAS DE TELEVISION GRABACION DE SONIDO Y EDICION MUSICAL,209,59,"ACTIVIDADES CINEMATOGRAFICAS, DE VIDEO Y DE PROGRAMAS DE TELEVISION, GRABACION DE SONIDO Y EDICION MUSICAL",True,False,numeric_normalized
division,80.0,ACTIVIDADES DE SEGURIDAD E INVESTIGACIÓN,ACTIVIDADES DE SEGURIDAD E INVESTIGACION,56,80,ACTIVIDADES DE SEGURIDAD E INVESTIGACION,True,False,numeric_normalized
division,20.0,INDUSTRIA QUÍMICA,INDUSTRIA QUIMICA,25,20,INDUSTRIA QUIMICA,True,False,numeric_normalized
division,73.0,PUBLICIDAD Y ESTUDIOS DE MERCADO,PUBLICIDAD Y ESTUDIOS DE MERCADO,1068,73,PUBLICIDAD Y ESTUDIOS DE MERCADO,True,False,numeric_normalized
division,42.0,INGENIERÍA CIVIL,INGENIERIA CIVIL,65,42,INGENIERIA CIVIL,True,False,numeric_normalized
division,13.0,INDUSTRIA TEXTIL,INDUSTRIA TEXTIL,317,13,INDUSTRIA TEXTIL,True,False,numeric_normalized
division,23.0,FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICOS,FABRICACION DE OTROS PRODUCTOS MINERALES NO METALICOS,68,23,FABRICACION DE OTROS PRODUCTOS MINERALES NO METALICOS,True,False,numeric_normalized
division,22.0,FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICOS,FABRICACION DE PRODUCTOS DE CAUCHO Y PLASTICOS,38,22,FABRICACION DE PRODUCTOS DE CAUCHO Y PLASTICOS,True,False,numeric_normalized
division,99.0,ACTIVIDADES DE ORGANIZACIONES Y ORGANISMOS EXTRATERRITORIALES,ACTIVIDADES DE ORGANIZACIONES Y ORGANISMOS EXTRATERRITORIALES,554,99,ACTIVIDADES DE ORGANIZACIONES Y ORGANISMOS EXTRATERRITORIALES,True,False,numeric_normalized
division,51.0,TRANSPORTE AÉREO,TRANSPORTE AEREO,17,51,TRANSPORTE AEREO,True,False,numeric_normalized
division,38.0,"RECOGIDA, TRATAMIENTO Y ELIMINACIÓN DE RESIDUOS; VALORIZACIÓN",RECOGIDA TRATAMIENTO Y ELIMINACION DE RESIDUOS VALORIZACION,35,38,"RECOGIDA, TRATAMIENTO Y ELIMINACION DE RESIDUOS; VALORIZACION",True,False,numeric_normalized
division,60.0,ACTIVIDADES DE PROGRAMACIÓN Y EMISIÓN DE RADIO Y TELEVISIÓN,ACTIVIDADES DE PROGRAMACION Y EMISION DE RADIO Y TELEVISION,28,60,ACTIVIDADES DE PROGRAMACION Y EMISION DE RADIO Y TELEVISION,True,False,numeric_normalized
division,29.0,"FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES Y SEMIRREMOLQUES",FABRICACION DE VEHICULOS DE MOTOR REMOLQUES Y SEMIRREMOLQUES,13,29,"FABRICACION DE VEHICULOS DE MOTOR, REMOLQUES Y SEMIRREMOLQUES",True,False,numeric_normalized
division,72.0,INVESTIGACIÓN Y DESARROLLO,INVESTIGACION Y DESARROLLO,47,72,INVESTIGACIÓN Y DESARROLLO,True,False,numeric_normalized
division,78.0,ACTIVIDADES RELACIONADAS CON EL EMPLEO,ACTIVIDADES RELACIONADAS CON EL EMPLEO,169,78,ACTIVIDADES RELACIONADAS CON EL EMPLEO,True,False,numeric_normalized
division,30.0,FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE,FABRICACION DE OTRO MATERIAL DE TRANSPORTE,3,30,FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE,True,False,numeric_normalized
division,21.0,FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS,FABRICACION DE PRODUCTOS FARMACEUTICOS,11,21,FABRICACION DE PRODUCTOS FARMACEUTICOS,True,False,numeric_normalized
division,11.0,FABRICACIÓN DE BEBIDAS,FABRICACION DE BEBIDAS,3,11,FABRICACIÓN DE BEBIDAS,True,False,numeric_normalized
division,2.0,SILVICULTURA Y EXPLOTACIÓN FORESTAL,SILVICULTURA Y EXPLOTACION FORESTAL,2,2,SILVICULTURA Y EXPLOTACION FORESTAL,True,False,numeric_normalized
division,9.0,ACTIVIDADES DE APOYO A LAS INDUSTRIAS EXTRACTIVAS,ACTIVIDADES DE APOYO A LAS INDUSTRIAS EXTRACTIVAS,4,9,ACTIVIDADES DE APOYO A LAS INDUSTRIAS EXTRACTIVAS,True,False,numeric_normalized
division,56,SERVICIOS DE COMIDAS Y BEBIDAS,SERVICIOS DE COMIDAS Y BEBIDAS,2600302,56,SERVICIOS DE COMIDAS Y BEBIDAS,True,False,exact_valid
division,47,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",COMERCIO AL POR MENOR EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS,3747687,47,"COMERCIO AL POR MENOR, EXCEPTO DE VEHICULOS DE MOTOR Y MOTOCICLETAS",True,False,exact_valid
division,65,"SEGUROS, REASEGUROS Y FONDOS DE PENSIONES, EXCEPTO SEGURIDAD SOCIAL OBLIGATORIA",SEGUROS REASEGUROS Y FONDOS DE PENSIONES EXCEPTO SEGURIDAD SOCIAL OBLIGATORIA,43804,65,"SEGUROS, REASEGUROS Y FONDOS DE PENSIONES, EXCEPTO SEGURIDAD SOCIAL OBLIGATORIA",True,False,exact_valid
division,96,OTROS SERVICIOS PERSONALES,OTROS SERVICIOS PERSONALES,1239538,96,OTROS SERVICIOS PERSONALES,True,False,exact_valid
division,79,"ACTIVIDADES DE AGENCIAS DE VIAJES, OPERADORES TURISTICOS, SERVICIOS DE RESERVAS Y ACTIVIDADES RELACIONADAS CON LOS MISMOS",ACTIVIDADES DE AGENCIAS DE VIAJES OPERADORES TURISTICOS SERVICIOS DE RESERVAS Y ACTIVIDADES RELACIONADAS CON LOS MISMOS,50992,79,"ACTIVIDADES DE AGENCIAS DE VIAJES, OPERADORES TURISTICOS, SERVICIOS DE RESERVAS Y ACTIVIDADES RELACIONADAS CON LOS MISMOS",True,False,exact_valid
division,31,FABRICACION DE MUEBLES,FABRICACION DE MUEBLES,22688,31,FABRICACION DE MUEBLES,True,False,exact_valid
division,85,EDUCACION,EDUCACION,419328,85,EDUCACION,True,False,exact_valid
division,52,ALMACENAMIENTO Y ACTIVIDADES ANEXAS AL TRANSPORTE,ALMACENAMIENTO Y ACTIVIDADES ANEXAS AL TRANSPORTE,320765,52,ALMACENAMIENTO Y ACTIVIDADES ANEXAS AL TRANSPORTE,True,False,exact_valid
division,93,"ACTIVIDADES DEPORTIVAS, RECREATIVAS Y DE ENTRETENIMIENTO",ACTIVIDADES DEPORTIVAS RECREATIVAS Y DE ENTRETENIMIENTO,240179,93,"ACTIVIDADES DEPORTIVAS, RECREATIVAS Y DE ENTRETENIMIENTO",True,False,exact_valid
division,00,SIN ACTIVIDAD,SIN ACTIVIDAD,221956,0,SIN ACTIVIDAD,False,True,placeholder
division,62,"PROGRAMACION, CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA",PROGRAMACION CONSULTORIA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMATICA,18844,62,"PROGRAMACIÓN, CONSULTORÍA Y OTRAS ACTIVIDADES RELACIONADAS CON LA INFORMÁTICA",True,False,exact_valid
division,14,CONFECCION DE PRENDAS DE VESTIR,CONFECCION DE PRENDAS DE VESTIR,26445,14,CONFECCION DE PRENDAS DE VESTIR,True,False,exact_valid
division,88,ACTIVIDADES DE SERVICIOS SOCIALES SIN ALOJAMIENTO,ACTIVIDADES DE SERVICIOS SOCIALES SIN ALOJAMIENTO,91640,88,ACTIVIDADES DE SERVICIOS SOCIALES SIN ALOJAMIENTO,True,False,exact_valid
division,87,ASISTENCIA EN ESTABLECIMIENTOS RESIDENCIALES,ASISTENCIA EN ESTABLECIMIENTOS RESIDENCIALES,46364,87,ASISTENCIA EN ESTABLECIMIENTOS RESIDENCIALES,True,False,exact_valid
division,13,INDUSTRIA TEXTIL,INDUSTRIA TEXTIL,9948,13,INDUSTRIA TEXTIL,True,False,exact_valid
division,71,SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA; ENSAYOS Y ANALISIS TECNICOS,SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA ENSAYOS Y ANALISIS TECNICOS,41473,71,SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA; ENSAYOS Y ANALISIS TECNICOS,True,False,exact_valid
division,73,PUBLICIDAD Y ESTUDIOS DE MERCADO,PUBLICIDAD Y ESTUDIOS DE MERCADO,46021,73,PUBLICIDAD Y ESTUDIOS DE MERCADO,True,False,exact_valid
division,27,FABRICACION DE MATERIAL Y EQUIPO ELECTRICO,FABRICACION DE MATERIAL Y EQUIPO ELECTRICO,5416,27,FABRICACION DE MATERIAL Y EQUIPO ELECTRICO,True,False,exact_valid
division,32,OTRAS INDUSTRIAS MANUFACTURERAS,OTRAS INDUSTRIAS MANUFACTURERAS,44438,32,OTRAS INDUSTRIAS MANUFACTURERAS,True,False,exact_valid
division,72,INVESTIGACION Y DESARROLLO,INVESTIGACION Y DESARROLLO,4669,72,INVESTIGACIÓN Y DESARROLLO,True,False,exact_valid
division,80,ACTIVIDADES DE SEGURIDAD E INVESTIGACION,ACTIVIDADES DE SEGURIDAD E INVESTIGACION,4967,80,ACTIVIDADES DE SEGURIDAD E INVESTIGACION,True,False,exact_valid
division,81,SERVICIOS A EDIFICIOS Y ACTIVIDADES DE JARDINERIA,SERVICIOS A EDIFICIOS Y ACTIVIDADES DE JARDINERIA,34616,81,SERVICIOS A EDIFICIOS Y ACTIVIDADES DE JARDINERIA,True,False,exact_valid
division,42,INGENIERIA CIVIL,INGENIERIA CIVIL,4714,42,INGENIERIA CIVIL,True,False,exact_valid
division,49,TRANSPORTE TERRESTRE Y POR TUBERIA,TRANSPORTE TERRESTRE Y POR TUBERIA,20734,49,TRANSPORTE TERRESTRE Y POR TUBERIA,True,False,exact_valid
division,60,ACTIVIDADES DE PROGRAMACION Y EMISION DE RADIO Y TELEVISION,ACTIVIDADES DE PROGRAMACION Y EMISION DE RADIO Y TELEVISION,2666,60,ACTIVIDADES DE PROGRAMACION Y EMISION DE RADIO Y TELEVISION,True,False,exact_valid
division,91,"ACTIVIDADES DE BIBLIOTECAS, ARCHIVOS, MUSEOS Y OTRAS ACTIVIDADES CULTURALES",ACTIVIDADES DE BIBLIOTECAS ARCHIVOS MUSEOS Y OTRAS ACTIVIDADES CULTURALES,33398,91,"ACTIVIDADES DE BIBLIOTECAS, ARCHIVOS, MUSEOS Y OTRAS ACTIVIDADES CULTURALES",True,False,exact_valid
division,17,INDUSTRIA DEL PAPEL,INDUSTRIA DEL PAPEL,2101,17,INDUSTRIA DEL PAPEL,True,False,exact_valid
division,16,"INDUSTRIA DE LA MADERA Y DEL CORCHO, EXCEPTO MUEBLES; CESTERIA Y ESPARTERIA",INDUSTRIA DE LA MADERA Y DEL CORCHO EXCEPTO MUEBLES CESTERIA Y ESPARTERIA,11078,16,"INDUSTRIA DE LA MADERA Y DEL CORCHO, EXCEPTO MUEBLES; CESTERIA Y ESPARTERIA",True,False,exact_valid
