epigrafe_code,epigrafe_desc,display_label,web_category,web_supercategory,macro_category_code,macro_category_name,macro_category_definition,investable,macro_mapping_rule,source_rows,needs_manual_review
840001,ADMINISTRACION PUBLICA Y DEFENSA. SEGURIDAD SOCIAL OBLIGATORIA,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,93998,False
881001,ACTIVIDADES DE SERVICIOS SOCIALES SIN ALOJAMIENTO PARA PERSONAS MAYORES Y DISCAPACITADOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,51585,False
889002,OTROS ACTIVIDADES DE SERVICIOS SOCIALES (LABORES DE ASESORAMIENTO Y ORIENTACION) SIN ALOJAMIENTO N.C.O.P.,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,40055,False
900001,"ACTIVIDADES DE CREACION, ARTISTICAS Y ESPECTACULOS",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,24092,False
900002,LOCALES DE EXHIBICIONES EROTICAS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,627,False
900003,TEATRO Y ACTIVIDADES ESCENICAS REALIZADAS EN DIRECTO,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,12769,False
90001,ACTIVIDADES DE APOYO A LAS INDUSTRIAS EXTRACTIVAS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,216,False
910001,"ACTIVIDADES DE BIBLIOTECAS, ARCHIVOS, MUSEOS Y DE GALERIAS Y SALAS DE EXPOSICIONES SIN VENTA",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,32692,False
910002,"PARQUES ZOOLOGICOS, JARDINES BOTANICOS Y RESERVAS NATURALES",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,706,False
949101,ACTIVIDADES DE ORGANIZACIONES RELIGIOSAS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,126809,False
949201,ACTIVIDADES DE ORGANIZACIONES POLITICAS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,8790,False
949901,SOCIEDADES PROTECTORAS DE ANIMALES,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,353,False
949902,OTRAS ACTIVIDADES ASOCIATIVAS N.C.O.P.,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,115069,False
990001,ACTIVIDADES DE ORGANIZACIONES Y ORGANISMOS EXTRATERRITORIALES,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,12044,False
999,SIN ASIGNAR,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,12597,False
